+--------------------------+--------------------------+----------------------------------------------------------------------------------------------------------+
|       Launch Clock       |      Capture Clock       |                                                 Pin                                                      |
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[2].fifo_sample_inst/size_reg[468]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[3].fifo_sample_inst/size_reg[457]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[3].fifo_sample_inst/size_reg[462]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[3].fifo_sample_inst/size_reg[464]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[0].fifo_sample_inst/size_reg[478]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[0].fifo_sample_inst/size_reg[480]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[4].fifo_sample_inst/size_reg[462]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[4].fifo_sample_inst/size_reg[456]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[2].fifo_sample_inst/size_reg[461]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[1].fifo_sample_inst/size_reg[465]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[4].fifo_sample_inst/size_reg[460]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[2].fifo_sample_inst/size_reg[463]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[1].fifo_sample_inst/size_reg[467]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[4].fifo_sample_inst/size_reg[455]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[4].fifo_sample_inst/size_reg[453]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[3].fifo_sample_inst/size_reg[455]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[1].fifo_sample_inst/size_reg[470]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[2].fifo_sample_inst/size_reg[466]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[0].fifo_sample_inst/size_reg[471]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[0].fifo_sample_inst/size_reg[469]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[1].fifo_sample_inst/size_reg[468]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[2].fifo_sample_inst/size_reg[464]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[3].fifo_sample_inst/size_reg[453]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[3].fifo_sample_inst/size_reg[460]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[3].fifo_sample_inst/size_reg[458]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[0].fifo_sample_inst/size_reg[474]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[0].fifo_sample_inst/size_reg[476]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[4].fifo_sample_inst/size_reg[454]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[4].fifo_sample_inst/size_reg[458]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[2].fifo_sample_inst/size_reg[457]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[1].fifo_sample_inst/size_reg[461]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[2].fifo_sample_inst/size_reg[459]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[1].fifo_sample_inst/size_reg[463]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[2].fifo_sample_inst/size_reg[462]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[1].fifo_sample_inst/size_reg[466]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[0].fifo_sample_inst/size_reg[467]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[3].fifo_sample_inst/size_reg[451]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[0].fifo_sample_inst/size_reg[465]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[3].fifo_sample_inst/size_reg[456]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[2].fifo_sample_inst/size_reg[460]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[1].fifo_sample_inst/size_reg[464]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[4].fifo_sample_inst/size_reg[451]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[3].fifo_sample_inst/size_reg[449]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[0].fifo_sample_inst/size_reg[470]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[0].fifo_sample_inst/size_reg[472]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[3].fifo_sample_inst/size_reg[454]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[4].fifo_sample_inst/size_reg[449]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[1].fifo_sample_inst/size_reg[457]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[2].fifo_sample_inst/size_reg[453]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[1].fifo_sample_inst/size_reg[459]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[2].fifo_sample_inst/size_reg[455]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[2].fifo_sample_inst/size_reg[458]/D|
|                      clk |                      clk |                                        phantum_DUT/GEN_RO_COUNTER_FSM[1].fifo_sample_inst/size_reg[462]/D|
